http://www.poynter.org/	Description The Internet is often called the “Information Superhighway,” and for good reason. Massive amounts of information vie for the attention of Internet users from countless sources. It’s easy for a media consumer to become overwhelmed by the sheer volume of information that is available with a few clicks of a mouse. Sorting through all that information — news, analysis, fact, opinion — and figuring out which information you can trust can be challenging. But as a journalist, a future jou
http://www.poynter.org/	Live text chats Tuesday, May 21, at 11 a.m. Eastern time Tuesday, May 28, at 11 a.m. Eastern time Tuesday, June 4, at 11 a.m. Eastern time Live video sessions Friday, May 24, at 2 p.m. Eastern time Friday, May 31, at 2 p.m. Eastern time Friday, June 7, at 2 p.m. Eastern time If you’re unable to attend a live session, there will be a recording available.
http://www.poynter.org/	Stay connected with Poynter's work by signing up for one of our email newsletters. Our daily Morning MediaWire newsletter breaks down and delivers the most important stories about the media. If you're particularly interested in stories about the future of local news and how you can help shape it, sign up for our weekly Local Edition newsletter. Accountability journalism and fact-checking more your style? The Factually newsletter will keep you up-to-date. For fans of cool tools, our weekly Try T
http://www.poynter.org/	This online group seminar will help you build an investigation, from the seed of an idea to a powerful execution. Investigative reporting can seem daunting. By definition, it involves uncovering a problem someone would prefer to keep secret. It requires critical thinking, persistence, courage and optimism. It can be lonely work. The good news is, there’s a roadmap you can follow. Over the course of four weeks, award-winning investigative journalist Alexandra Zayas will break down the process t
http://www.poynter.org/	The IFCN does not publish fact checks and is therefore not eligible to be a signatory of its own code of principles. With this document, however, we seek to provide a comparable level of transparency about our activities to that which we recommend in the code. Legal structure (criterion 1a) The International Fact-Checking Network is a business unit of the Poynter Institute for Media Studies, a nonprofit journalism training institution. Poynter is registered as a 501(c)(3). Poynter is also the
http://www.poynter.org/	Photographs are an important part of getting readers to both click on a story and engage with it. In many organizations, people without a visual background are an important part of the photo selection process, making decisions about image choice and display. This webinar can help “word” people work more effectively with photos — and with photographers. Learn how to choose the best images to convey information and emotion, tell stories and drive traffic. What I will learn: The role of a lead i
http://www.poynter.org/	Can tech companies help fight U.S. Census misinformation? The U.S. election isn’t the only 2020 event threatened to be disrupted by misinformation. Reuters reported Wednesday that the U.S. Census Bureau has asked Google, Facebook and Twitter to “help it fend off fake news campaigns it fears could disrupt the upcoming 2020 count,” citing Census officials and others briefed on the plans. The decennial census, the constitutionally mandated count of every resident in the United States, is used fo
http://www.poynter.org/	Welcome to Poynter’s News University, now on a more integrated, mobile-friendly platform. Are you a returning NewsU member? You’ll notice a few improvements and will also have to create a new account. If you’re a new user, please explore our 100+ interactive journalism courses and join our international community of 150,000+ members. Have questions? Please check out our FAQ page.
http://www.poynter.org/	Description This course is intended to help online content publishers, social media participants and website publishers understand the fair use doctrine and copyright law. This course specifically address both how the doctrine of fair use lets people legally publish content created by others and how copyright protects creators of content from the illegal use and reproduction of their content. In doing so, this course helps journalists understand where these concepts intersect and where they mi
http://www.poynter.org/	A day just for facts Today is the third annual International Fact-Checking Day. The IFCN launched the holiday in 2017 to be a rallying cry for more facts in politics, journalism and everyday life. We’re sending you a special edition of this newsletter in honor of International Fact-Checking Day. We believe that anyone can be a fact-checker, so learn more about the day here and connect with fact-checkers around the world through the new, interactive EduCheckMap. Visit Factcheckingday.com for ti
http://www.poynter.org/	Who can apply? Applicants must be employed by a fact-checking organization that is a signatory of the IFCN code of principles or must present a signed memorandum of understanding with one of the verified signatories agreeing on implementing the project together. What kind of projects is IFCN looking for? Existing fact-checking teams or organizations that seek funding to scale up or launch a new project, as well as experienced journalists with well-developed ideas or prototypes. The fund is op
http://www.poynter.org/	BROADCAST DATE: March 20, 2019 at 2 p.m. Eastern On WhatsApp, a messaging app popular in countries like Brazil and India, rumors spread like wildfire. For journalists and fact-checkers, it can be hard to identify when hoaxes go viral, since communication on the platform is encrypted and there are no monitoring tools to observe activity on the app. One strategy fact-checking organizations have established is to set up tip lines that enable readers to submit the false messages they receive. This
http://www.poynter.org/	Africa Check has a new director. Here’s his vision for fact-checking on the continent. The promotion to director wasn’t a big shock for Noko Makgato of Africa Check. “It’s a strange situation where you have been at the front of a lot of stuff and you’re just trying to reason in terms of title and a few other new responsibilities,” he said. “I feel like I’ve been at it for some time.” That’s saying something considering Africa Check, the first fact-checking project on the African continent, ha
http://www.poynter.org/	Learn to create beautiful, functional websites with the most popular tools in this four-week online group seminar. This hands-on, project-based course will help you develop website-building skills from the ground up – no prior coding experience necessary. You’ll learn how to create news, media or marketing websites that communicate your message and engage your audience. You can participate in this training experience when and where you want, and you’ll gain a comprehensive skill set to build p
http://www.poynter.org/	Description News Sense explores the basic building blocks of news stories. You’ll examine the who, what, when, where, why and how of events and see how the answers to those questions shape news coverage. We’ll give you readings, examples, games and exercises to help you develop the mindset to begin reporting and writing the news. We hope this course sparks your interest in learning more about the craft of newswriting and the world of journalism past, present and future. WHAT WILL I LEARN: Up
http://www.poynter.org/	As the chairman of Turkey’s leading media non-profit Izlemedeyiz, Örsek founded Turkey’s first and only political fact-checking project Doğruluk Payı in 2014 and Turkey’s open data platform Veri Kaynagi. Doğruluk Payı continues to this day, checking facts and exposing misinformation in an environment where the laws are unkind to a free press and circumstances are often unsafe for journalists. In addition to being an expert in fact-checking and open dissemination of data, Örsek excels at conven
http://www.poynter.org/	In Las Vegas, a newsroom came together to ask the big question: Do we have enough water? It started with a question: How big can Las Vegas grow before the water runs out? The answer from the Las Vegas Review-Journal is The Water Question, a 10-part series online and in print that brought together different parts of the newsroom. Together, staff took The Water Question from a planned Sunday package to both a series and online resource that asks and answers critical questions for Las Vegas. Any t
http://www.poynter.org/	“Politicians debate health care and invoke research and stats with an authority that may not always be accurate or in context,” said Neil Brown, president of the Poynter Institute. “This collaboration between two of the most credible and respected brands in journalism — PolitiFact and Kaiser Health News — aims to help consumers untangle the half-truths often found in the political discourse relating to health care.” PolitiFact is the largest political fact-checking news organization in the Unit
http://www.poynter.org/	Two new health fact-checkers When HealthNewsReview.org announced it was shutting down in December, it went mostly unnoticed. Almost nobody tweeted about the closure of the outlet, which had been debunking bogus health claims for 13 years. An email to the IFCN listserv highlighting HealthNewsReview’s demise got no responses. And the move went uncovered by most major media outlets. But HealthNewsReview was one of the few fact-checking projects out there whose stated goal was to debunk false cla
http://www.poynter.org/	Meet CheckNews, the winner of the IFCN Innovation Fund, Fact Forward CheckNews, an "on demand fact-checking platform" created by the French media outlet Libération, is the winner of the inaugural Fact Forward Innovation Fund. The $50,000 USD grant offered by the International Fact-Checking Network with support from the Omidyar Network seeks to reward innovation in the format, business model or technology of fact-checking. CheckNews is a "human search engine" which allows the audience to submi
http://www.poynter.org/	Course summary Nothing does more to damage a media organization’s credibility than publishing inaccurate information as if it were fact! Yet errors occur. Journalists are taken in by unverified stories that are too good to pass up (who can forget Manti Te’o’s fictional girlfriend!), or they repeat statistics without checking on their accuracy. In the rush to be first with a great story, some journalists cut corners, and inaccurate information slips past them. This self-directed course is desig
http://www.poynter.org/	This fact-checker tripled its audience by listening to its readers and covering the Yellow Vest protests In June, the fact-checking community was introduced to CheckNews.fr. The project, which debuted at the fifth annual Global Fact-Checking Summit, was the first project launched with the support of Fact Forward, the International Fact-Checking Network’s innovation fund. It was a promising on-demand fact-checking platform that had received about 8,000 questions from the public and published ab
http://www.poynter.org/	In the end, you have to dive into a cave and carve out the elephant. In this one hour webinar we will explore different ways of getting started, how to come up with several leads, and land on one that works. We will discuss how to get inside your head, and why it’s sometimes better to ignore your notes. You will learn rhythm and syntax and how important it is to listen to your words. Finally, we will discuss chopping, whittling and sanding your story to hone it to its most basic form – so you
http://www.poynter.org/	Emily Guskin Emily Guskin is the polling analyst at The Washington Post, specializing in public opinion about politics, election campaigns and public policy. Before joining The Post in 2016, she was a research manager at APCO Worldwide and prior to that was a research analyst at the Pew Research Center’s Journalism Project. She has a master’s in public policy from Rutgers University and bachelors’ degrees in communication and government and politics from the University of Maryland.
http://www.poynter.org/	Meet the 2018 International Fact-Checking Network fellows The International Fact-Checking Network’s 2018 fellows will travel from Tel Aviv to Washington, D.C., and D.C. to Buenos Aires. Manuela Tobias of (Poynter-owned) PolitiFact will embed with Buenos Aires-based Chequeado to learn more about automated fact-checking while Dror Sharon of The Whistle will visit PolitiFact from Israel to glean some best practices for covering elections. The fellowships, which were launched in 2016, award a tot
http://www.poynter.org/	It’s been more than a week since 19 European media outlets from 13 countries started collaborating to separate facts from fiction ahead of the EU parliamentary election in May. Since then, FactCheckEU has published 11 articles — all of them pointing out false information. And it’s just the beginning. Last Monday morning in Paris, Tania Roettger, a German fact-checker for Correctiv, sent an email to Jules Darmanin, the French journalist who coordinates FactCheckEU. She informed him that she had
http://www.poynter.org/	Facebook is taking action against anti-vaccine conspiracies. But bogus medical cures are still getting massive reach. Last month, I reported that health misinformation, particularly anti-vaccine conspiracies, is rampant on Facebook worldwide. The problem isn’t confined to one country or platform. A little more than a week later, the company outlined a plan to curb antivaxxer content. In it, Facebook announced that groups and pages that share anti-vaccine misinformation would be removed from it
http://www.poynter.org/	Headlines appear on the Web with photos, graphics or other type, but usually they stand alone. That means you’ve only got a few words—and a few seconds—to tell readers what the story (or blog posting, video or photo gallery) is about. In this course, we’ll focus on considerations unique to the Web. Chief among these, of course, is SEO – a set of technologies and techniques that can bring more eyes to your content and more visitors to your site. Review a sample syllabus for the course.
http://www.poynter.org/	Perhaps one of the biggest changes in the practice of journalism over the last decade or so has been the increasing degree to which journalists are putting the reader (or user) at the center of their work. If we think of being user-centered in terms of tackling “jobs to be done”—all the ways in which our journalism can help our users inform themselves, navigate their communities, answer pressing questions and generally lead fuller lives—then the headlines we write are like job applications: “Her
http://www.poynter.org/	Linking is what the internet is all about. Without links, you’re just publishing text online. You’re not publishing “hypertext” and you’re not really leveraging the power of the Internet. Despite the importance of links, few of us are taught what makes a good link. This webinar seeks to remedy that. You’ll learn why linking is a powerful tool for increasing your web traffic. You’ll learn that there are two basic kinds of links, and that your technique for each should differ. We’ll talk about “
http://www.poynter.org/	Fact-checkers gear up for EU elections A big development in fact-checking this week came in Europe, where 19 news organizations are collaborating on a project called FactCheckEU. They’ll fact-check politicians’ rhetoric and misinformation ahead of the May parliamentary elections. (Full disclosure: The platform is being helped with an innovation grant from the IFCN, and the participants are signatories of the IFCN’s code of principles. Watch the IFCN’s new associate director, Cristina Tardáguil
http://www.poynter.org/	Discover powerful stories from your life and tell them in ways that will resonate with others, whether in print or online. You’ll see how to take those experiences from an idea to an essay that an editor wants to publish and the public wants to read.
http://www.poynter.org/	If it seems like there’s a lot of Google news in this week’s newsletter, that’s because there is. The Google News Initiative hosted its annual summit last week and launched some interesting new tools. Here’s that, and more. BEETS AND PARSLEY: If you’re a Google Analytics organization but you’ve been jonesing for Chartbeat or Parse.ly’s handsome and informative real-time analytics interfaces, I’ve got good news for you. Google launched a new interface for Google Analytics. It offers more real-ti
http://www.poynter.org/	That journalists are notoriously bad at math is an old cliche … but like many cliches and tired jokes, it does have the faintest glimmer of truth. Reporters on the business beat or covering city government expect to deal with numbers in most stories, but they’re not the only ones. Numbers crop up in media stories in the most unexpected places. Science and health reporting. Education. Food stories. Weather: I challenge you to find a story about climate change, drought, even forest fires that is
http://www.poynter.org/	BROADCAST DATE: Feb. 27, 2019 at 3 p.m. Eastern The journalism profession has been transforming, driven in part by the speed and pervasiveness of social media. But are journalism schools and newsrooms keeping pace with the changes? Many breaking stories are now first reported by individual eyewitness accounts on social media platforms like Twitter, and today’s journalists must understand how to surface and monitor these early accounts to be first to the news. Accordingly, journalism schools ne
http://www.rollcall.com/	Majority Leader Mitch McConnell tried out a few zingers during opening remarks on the Senate floor Wednesday morning, panning the price tag of the Green New Deal supported by some Democrats. “For the comparatively cheap price of just $66 trillion, I’m told the government could buy every American a Ferrari,” McConnell said. Will Weiss contributed to this video.
http://www.rollcall.com/	Most Democrats running for president announced their candidacies in recent months, but former congressman John Delaney made his decision in July 2017 — a full 30 months before the Iowa caucuses. Watch as Roll Call provides some congressional basics on his time as a representative from Maryland.
http://www.rollcall.com/	RollCall President Donald Trump's fiscal 2020 budget request, due out next week, is likely to skirt a defense spending cap to boost the military while proposing deep cuts to nondefense programs. CQ's Paul M. Krawzak explains how the White House blueprint is sure to trigger a new showdown over spending limits, along with the need to increase the debt limit and the continuing battle over border wall funds. Show Notes: As the “X Date” looms, it’s time to defang the debt limit Subscribe to this
http://www.rollcall.com/	During a candlelight vigil at the Ellipse in 2017, Tina Rhatigan, right, comforts her sister Terri Zaccone, whose son died of a fentanyl overdose. What began in the 1990s with prescription opioids has evolved into an epidemic driven by heroin and now fentanyl. Federal funds must be flexible enough to keep up, Parekh and LaBelle write. (Alex Wong/Getty Images file photo) OPINION — Nearly 50,000 people died from an opioid overdose in 2017. Today, Americans are more likely to die from opioid overd
http://www.rollcall.com/	Democratic presidential candidate Elizabeth Warren has a new target in her campaign against big businesses: integrated agricultural conglomerates like Tyson Foods. And in making the policy announcement, she’s channeling William Jennings Bryan. The Democratic senator from Massachusetts announced Wednesday morning that she would seek to change the Justice Department’s antitrust enforcement to stop (and even reverse) large mergers in the agribusiness space, as well as change the way the departmen
http://www.rollcall.com/	Since 2012, a total of 10 states have legalized recreational marijuana and support among the American public for legal pot has jumped to 66 percent. CQ Roll Call policy reporter Jennifer Shutt explains what that change means for the Cannabis Caucus, a bipartisan group of members who, alongside allies in the House and Senate, are hoping to hash out the differences between state and federal cannabis laws. Full story: Congress is finally going to pot
http://www.rollcall.com/	A new Democratic firm is looking to assist political campaigns with human resources policies. (Bill Clark/CQ Roll Call file photo) When Dallas Thompson signed on as Hillary Clinton’s director of operations in North Carolina in 2016, she quickly recognized that she had a lot to learn about human resources. Thompson, who had previously worked as a fundraiser, discovered campaigns needed a more sustained human resources infrastructure, including training and services. And that was before the #Me
http://www.rollcall.com/	A House Judiciary Committee hearing on reauthorizing the Violence Against Women Act became a back-and-forth about gender identity politics on Thursday. Testimony from Julia Beck, former co-chair for the Baltimore City LGBTQ Commission, criticized protections for transgender women, saying that men can take advantage of these protections to harm women. GOP Rep. Debbie Lesko and other Republicans on the panel echoed Beck’s concerns, while Democratic Rep. David Cicilline called the discussion ”offe
http://www.rollcall.com/	Florida Representative Ted Deutch rose to speak Wednesday on behalf of H.R. 8 — gun legislation that would mandate federal criminal background checks on all gun sales. The bill passed the House later that day.
http://www.rollcall.com/	Arizona Democrat Mark Kelly, here with his wife, former Rep. Gabrielle Giffords, in 2018, appears to have avoided a primary in his bid for Senate. (Tom Williams/CQ Roll Call) Democrats breathed a sigh of relief this week when Rep. Ruben Gallego decided not to run for the Senate, likely avoiding a primary in the run-up to a competitive general election in Arizona. That’s because “bitter,” “bloody,” and “bruising” seem to be the most commonly used adjectives to describe primaries these days, even
http://www.rollcall.com/	Andrew Gillum is hyping Florida up in a new Twitter ad for for a mystery event taking place on Wednesday. Join Roll Call's political wonks Jason Dick and Nathan L. Gonzales as they watch and analyze the ad for what Gillum might be so hyped about.
http://www.rollcall.com/	Buzz words like walls, caravans, ports of entry and coyotes swirl around border security talks making it easy to overlook policies like TPS. Watch as Roll Call explains this important area of the immigration and border security debate.
http://www.rollcall.com/	Chairman Richard Neal, D-Mass., and ranking member Rep. Kevin Brady, R-Texas, talk before a House Ways and Means Committee hearing on U.S.-China trade relations in Longworth Building on Wednesday, February 27, 2019. (Tom Williams/CQ Roll Call file photo) The third time may be the charm for a 122-page collection of retirement benefit tweaks that died in the last two Congresses but has become a top priority for House Ways and Means Chairman Richard E. Neal. Much of the bill that the Ways and Mea
http://www.rollcall.com/	Rep. Lauren Underwood, D-Ill., shown here with Reps. Jahana Hayes, D-Conn., and Katie Hill, D-Calif, is seen as a key GOP target in its effort to regain the suburbs. (Tom Williams/CQ Roll Call file photo) Updated 3:36 p.m. | Illinois Rep. Lauren Underwood had been fielding questions from a mostly friendly audience at a recent town hall when she was confronted with a challenge. Which was worse, a man who identified himself as Robert from Woodstock, asked the freshman lawmaker — the yearbook pho
http://www.rollcall.com/	From left, Massachusetts Rep. Richard E. Neal, President Donald Trump, Irish Taoiseach Leo Varadkar and Speaker Nancy Pelosi follow Senate Sergeant-at-Arms Michael Stenger and House Sergeant-at-Arms Paul Irving down the House steps after the annual Friends of Ireland luncheon on Thursday. (Bill Clark/CQ Roll Call) Regardless of how you spend your St. Patrick’s Day, it’s not likely to be as awkward as the Friends of Ireland luncheon at the Capitol this year. Irish Taoiseach Leo Varadkar found h
http://www.rollcall.com/	The week of March 29th as captured by Roll Call's photographers Rep. Alexandria Ocasio-Cortez, D-N.Y., greets Luca, a 3-month-old pit bull mix, in Rayburn Building on Thursday, March 28, 2019. Luca belongs to Will Shefelman from the office of Rep. Kathleen Rice, D-N.Y. (Tom Williams/CQ Roll Call) As Washington braced itself after Attorney General William P. Barr released a summary of the report from special counsel Robert S. Mueller III, Washington stayed busy. But Roll Call’s photographers d
http://www.rollcall.com/	RollCall For the U.S. Navy, buying warships that are defective, unfinished or both has become the norm. The habit is expensive, dangerous and leaves overworked sailors to deal with faulty ships in need of repair from day one. Yet, the practice has escaped sufficient scrutiny in Washington even though taxpayers are on the hook for repeated repairs, reports CQ senior writer John M. Donnelly. Most new ships, he says, go to sea with one or more major defects — even after months of repair work and t
http://www.rollcall.com/	Terri McCullough, incoming chief of staff for Speaker Nancy Pelosi, D-Calif., is photographed in the Capitol on Thursday. (Tom Williams/CQ Roll Call) Terri McCullough is coming home. The 50-year-old San Francisco Bay Area native, who began her career as an intern for Rep. Nancy Pelosi and has spent more than half her life since working for the California Democrat, is returning to the Hill on Monday. McCullough will serve the same boss (Pelosi) with the same title (chief of staff) as when she
http://www.rollcall.com/	The 2019 Washington Press Club Foundation Annual Congressional dinner served up some laughs Wednesday night from guest speakers Reps. Steve Scalise, Cheri Bustos and Daniel Crenshaw. The speakers threw jabs at one another and some of their fellow members, highlighting Crenshaw's breakout SNL appearance, the New Orleans Saints upset loss in the N.F.C championship game and the Green New Deal to name a few.
http://www.rollcall.com/	The U.S. Capitol building is seen behind two ambulances last summer. (Bill Clark/CQ Roll Call file photo) The 2010 health care law has left tens of millions uninsured, leading to a groundswell of support from the left for a single-payer system, or “Medicare for All.” Health care reporter Mary Ellen McIntire explains why progressives are ready to move on, what it would take politically to get there, and how they would transform American health care. Show Notes: Watch: What if we switch to a si
http://www.rollcall.com/	Arnold Schwarzenegger speaks in D.C. on Tuesday, calling gerrymandering a “national scandal.” The former California governor led nonpartisan redistricting efforts in his state. (Tasos Katopodis/Getty Images) OPINION — “I think electing Republicans is better than electing Democrats,” said Rep. David Lewis, a Republican member of the North Carolina general assembly’s redistricting committee. “So, I drew this map to help foster what I think is better for the country.” He added: “I propose that we
http://www.rollcall.com/	Hurricane survivors receive food and water being given out by volunteers and municipal police as they deal with the aftermath of Hurricane Maria in 2017 in Toa Baja, Puerto Rico. (Joe Raedle/Getty Images file photo) President Donald Trump continued his attacks Tuesday morning on Puerto Rican leaders over hurricane aid and blasted a top House Democrat over what he described as hypocrisy over special Justice Department investigations. Trump fired off a number of tweets Monday night blasting Sena
http://www.rollcall.com/	NATO Secretary General Jens Stoltenberg addresses a joint meeting of Congress as Vice President Mike Pence and Speaker of the House Rep. Nancy Pelosi listen Wednesday. Stoltenberg joined foreign ministers of NATO countries in Washington to mark the 70th anniversary of the alliance. (Alex Wong/Getty Images) The head of NATO Wednesday gave a historic speech to Congress that was as much about celebrating the military bloc as it was about U.S. lawmakers signaling their continued commitment to the a
http://www.rollcall.com/	They may not be trapped by mad scientists and forced to watch b-movies with their robot friends, but Roll Call's political wonks have spent their fair share of hours watching campaign videos. Join Jason Dick and Nathan L. Gonzales as they watch and analyze the National Republican Senatorial Committee’s hype video for GOP candidates up for re-election in 2020. Just don’t hold your breath for a Robot Roll Call.
http://www.rollcall.com/	Rep. Alexandria Ocasio-Cortez, D-N.Y., greets Luca, a 3-month-old pit bull mix, in Rayburn Building on Thursday, March 28, 2019. Luca belongs to Will Shefelman from the office of Rep. Kathleen Rice, D-N.Y. (Tom Williams/CQ Roll Call) As Washington braced itself after Attorney General William P. Barr released a summary of the report from special counsel Robert S. Mueller III, Washington stayed busy. But Roll Call’s photographers did catch some moments of pause: Alexandria Ocasio-Cortez was spot
http://www.rollcall.com/	The Senate inched closer Tuesday to Republicans using the “nuclear option” to slash the time for debate on the vast majority of judicial and executive nominations. Senators blocked, 51-48, an effort by Majority Leader Mitch McConnell to bring up a resolution that would have set a new standing order. The support of 60 senators would have been needed to advance the debate. It came as part of the never-ending debate over confirmation delays, particularly on lower-level executive branch nomination
http://www.rollcall.com/	Sen. Elizabeth Warren, D-Mass., says it's time to break up tech giants like Google, Facebook and Amazon. (Photo by Sarah Silbiger/CQ Roll Call) RollCall Lawmakers on both sides of the aisle, but especially Democrats, are saying that the government should intervene to rein in, or even break up, tech giants like Amazon, Google and Facebook. CQ technology reporter Dean DeChiaro says an antitrust action would require a novel legal approach focused less on pricing power and more on market dominance
http://www.rollcall.com/	Mark Kelly is running for Senate in Arizona. He is married to former Democratic Rep. Gabrielle Giffords. (Tom Williams/CQ Roll Call file photo) Former astronaut and Navy veteran Mark Kelly announced Tuesday that he is running for Senate in Arizona, looking to take on GOP Sen. Martha McSally. Kelly is married to former Democratic Rep. Gabrielle Giffords, who was seriously injured during a shooting at a constituent event in 2011. Kelly and Giffords have since been vocal advocates for gun control
http://www.rollcall.com/	WASHINGTON (CNN) Americans give the nation's economy glowing reviews in a new CNN Poll conducted by SSRS , and Donald Trump's approval rating may be reaping the benefits. Overall, 71% say the nation's economy is in good shape, the highest share to say so since February 2001, and the best rating during Trump's presidency by two points. A majority give the President positive reviews for his handling of the nation's economy (51% approve), and his overall approval rating has ticked up to 42% in the
http://www.rollcall.com/	If Democrats on the House Judiciary Committee authorize congressional subpoenas Wednesday for the full special counsel report and underlying evidence, it won’t immediately start a legal showdown between the legislative and executive branches. But the resolution would give Chairman Jerrold Nadler the discretion to throw the first punch, even as the terms of that looming separation of powers fight remain unsettled. The New York Democrat and other House committee leaders gave Attorney General Wil
